title;bibtex;url;year;num_citations;num_versions;url_pdf;url_citations;url_versions;excerpt;type
Evidence for encapsidation of prokaryotic sequences during recombinant adeno-associated virus production and their in vivo persistence after vector delivery;Chadeuf2005EvidenceFE;https://www.sciencedirect.com/science/article/pii/S1525001605002303;2005;62;14;None;http://scholar.google.com/scholar?cites=16008733505356226428&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16008733505356226428&hl=en&as_sdt=0,5;… This work was supported by the Association Française contre les Myopathies, Vaincre lesMaladies Lysosomales, Association Nantaise de Thérapie Génique, Fondation pour la ThérapieGénique en Pays de la Loire, and INSERM. Recommended articles Citing articles (0) … ;bourse
CAR chasing: canine adenovirus vectors–all bite and no bark?;Kremer2004CARCC;https://onlinelibrary.wiley.com/doi/abs/10.1002/jgm.497;2004;44;6;None;http://scholar.google.com/scholar?cites=16995877085550744111&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16995877085550744111&hl=en&as_sdt=0,5;None;?
Design and synthesis of highly potent and selective pharmacological chaperones for the treatment of Gaucher's disease;Compain2006DesignAS;https://onlinelibrary.wiley.com/doi/abs/10.1002/cbic.200600217;2006;174;5;None;http://scholar.google.com/scholar?cites=11420633381823000725&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=11420633381823000725&hl=en&as_sdt=0,5;… Acknowledgements. Financial support of this study by grants from CNRS, the French Departmentof Research and the associations “Vaincre les Maladies Lysosomales” and “AFM” (AssociationFrançaise contre les Myopathies) is gratefully acknowledged … ;bourse
GD3-and O-acetylated GD3-gangliosides in the GM2 synthase-deficient mouse brain and their immunohistochemical localization;Matsuda2006GD3AO;https://www.jstage.jst.go.jp/article/pjab/82/6/82_6_189/_article/-char/ja/;2006;6;14;None;http://scholar.google.com/scholar?cites=15201896822829830405&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15201896822829830405&hl=en&as_sdt=0,5;… This work was supported in part by research grants from the Japan Society for the Promotionof Science, Grant-in-aids for Scientific Research 16591032 to JM and 17300122 to KS and aresearch grant from Vaincre les Maladies Lysosomales to MTV The work was initiated … ;bourse
On-tissue localization of ceramides and other sphingolipids by MALDI mass spectrometry imaging;Jones2014OnTissueLO;https://pubs.acs.org/doi/abs/10.1021/ac501937d;2014;50;8;None;http://scholar.google.com/scholar?cites=12683119760591803742&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=12683119760591803742&hl=en&as_sdt=0,5;None;?
Unveiling metabolic remodeling in mucopolysaccharidosis type III through integrative metabolomics and pathway analysis;Tebani2018UnveilingMR;https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-018-1625-1?optIn=false;2018;3;14;None;http://scholar.google.com/scholar?cites=7481894568255600966&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7481894568255600966&hl=en&as_sdt=0,5;Metabolomics represent a valuable tool to recover biological information using body fluids andmay help to characterize pathophysiological mechanisms of the studied disease. This approachhas not been widely used to explore inherited metabolic diseases. This study investigates … ;?
Sphingomyelin-degrading pathways in human cells: role in cell signalling;Levade1999SphingomyelindegradingPI;https://www.sciencedirect.com/science/article/pii/S0009308499000857;1999;42;7;None;http://scholar.google.com/scholar?cites=8996527367956754405&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8996527367956754405&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Identification of 25 new mutations in 40 unrelated Spanish Niemann‐Pick type C patients: genotype‐phenotype correlations;FernndezValero2005IdentificationO2;https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1399-0004.2005.00490.x;2005;84;9;None;http://scholar.google.com/scholar?cites=13718056841336569596&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13718056841336569596&hl=en&as_sdt=0,5;None;?
Efficient recombinant adeno‐associated virus production by a stable rep‐cap HeLa cell line correlates with adenovirus‐induced amplification of the integrated rep‐cap …;Chadeuf2000EfficientRA;"https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-2254(200007/08)2:4%3C260::AID-JGM111%3E3.0.CO;2-8";2000;82;5;None;http://scholar.google.com/scholar?cites=16499333932752161843&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16499333932752161843&hl=en&as_sdt=0,5;Skip to Main Content … ;?
Functional consequences of perforin gene mutations in 22 patients with familial haemophagocytic lymphohistiocytosis;Feldmann2002FunctionalCO;https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2141.2002.03534.x;2002;147;8;None;http://scholar.google.com/scholar?cites=992219222410330344&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=992219222410330344&hl=en&as_sdt=0,5;The British Journal of Haematology publishes original research papers in clinical,laboratory and experimental haematology. The Journal also features annotations, reviews,short reports, images in haematology and Letters to the Editor.;?
Fabry disease in cardiology practice: literature review and expert point of view;Hagege2019FabryDI;https://www.sciencedirect.com/science/article/pii/S1875213619300397;2019;11;5;None;http://scholar.google.com/scholar?cites=10182719609045970195&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=10182719609045970195&hl=en&as_sdt=0,5;Skip to main content … ;?
Widespread distribution of β-hexosaminidase activity in the brain of a Sandhoff mouse model after coinjection of adenoviral vector and mannitol;Bourgoin2003WidespreadDO;https://www.nature.com/articles/3302081;2003;38;17;None;http://scholar.google.com/scholar?cites=4353100374549029306&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4353100374549029306&hl=en&as_sdt=0,5;Sandhoff disease is a severe inherited neurodegenerative disorder resulting from deficiencyof the β-subunit of hexosaminidases A and B, lysosomal hydrolases involved in the degradationof GM2 ganglioside and related metabolites. Currently, there is no viable treatment for the … ;?
Des vertus antalgiques du discours? L'expression de la douleur et de l'attachement dans les discours sur la maternité;Ruchon2015DesVA;https://hal.archives-ouvertes.fr/tel-01492769/;2015;2;2;None;http://scholar.google.com/scholar?cites=7518690904240512258&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7518690904240512258&hl=en&as_sdt=0,5;Page 1. Université de Paris 13 Sorbonne Paris Cité UFR Lettres, Sciences humaines et de lasociété ECOLE DOCTORALE 493 ERASME EA 7338 Pléiade THÈSE DE DOCTORAT SCIENCESDU LANGAGE CATHERINE RUCHON Des vertus antalgiques du discours … ;?
Accurate differentiation of neuronopathic and nonneuronopathic forms of Niemann‐Pick disease by evaluation of the effective residual lysosomal sphingomyelinase …;Graber1994AccurateDO;https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1471-4159.1994.63031060.x;1994;78;4;None;http://scholar.google.com/scholar?cites=6110350891675313318&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6110350891675313318&hl=en&as_sdt=0,5;Page 1. lournal of Neurr cheinistr-r Raven Press, Ltd., New York ,4, 1994 International Societyfor Neurochemistry Accurate Differentiation of Neuronopathic and Nonneuronopathic Forms ofNiemann-Pick Disease by Evaluation of the Effective Residual Lysosomal … ;?
SGSH gene transfer in mucopolysaccharidosis type IIIA mice using canine adenovirus vectors;Lau2010SGSHGT;https://www.sciencedirect.com/science/article/pii/S1096719210000545;2010;30;10;None;http://scholar.google.com/scholar?cites=13279991751412938075&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13279991751412938075&hl=en&as_sdt=0,5;… skin fibroblasts. This work was supported in part by the NHMRC of Australia (Grantno. 399355), Association Francaise contre les Myopathies and Vaincre les MaladiesLysosomales, Region Languedoc Roussillon. AAL was … ;?
Crystal Structure of Thermotoga maritima α-L-Fucosidase insights into the catalytic mechanism and the molecular basis for fucosidosis;Sulzenbacher2004CrystalSO;http://www.jbc.org/content/279/13/13119.short;2004;124;7;None;http://scholar.google.com/scholar?cites=13803482233361039530&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13803482233361039530&hl=en&as_sdt=0,5;… This work was supported in part by a European Molecular Biology Organization long-termfellowship (to GS) and by the Association Vaincre les Maladies Lysosomales, the AssociationFrançaise contre les Myopathies, the Protein Engineering Network of Centres of … ;bourse
Laboratory diagnosis and follow-up of Romanian Gaucher disease patients;Drugan2017LaboratoryDA;https://www.degruyter.com/downloadpdf/j/rrlm.2017.25.issue-3/rrlm-2017-0018/rrlm-2017-0018.xml;2017;2;4;None;http://scholar.google.com/scholar?cites=13016890301240139485&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13016890301240139485&hl=en&as_sdt=0,5;… Acknowledgements We are grateful to the Association “Vaincre les maladieslysosomales” for supporting this study through a research project. The authors declareno conflict of interest related to the present study. Abbreviations … ;bourse
Correction of glycogenosis type 2 by muscle-specific lentiviral vector;Richard2008CorrectionOG;https://link.springer.com/article/10.1007/s11626-008-9138-5;2008;20;11;None;http://scholar.google.com/scholar?cites=17828456908836920469&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17828456908836920469&hl=en&as_sdt=0,5;… This work was supported by INSERM, the Association Vaincre les MaladiesLysosomales (VML), and the Association Française contre les Myopathies (AFM).ER was supported by a post-doctoral fellowship from VML and AFM … ;bourse
Intralysosomal cystine accumulation in mice lacking cystinosin, the protein defective in cystinosis;Cherqui2002IntralysosomalCA;https://mcb.asm.org/content/22/21/7622.short;2002;132;10;None;http://scholar.google.com/scholar?cites=8192028790914255433&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8192028790914255433&hl=en&as_sdt=0,5;"Skip to main content. ASM: Antimicrobial Agents and Chemotheraphy; Applied andEnvironmental Mircobiology; Clinical Microbiology Reviews; Clinical and VaccineImmunology; EcoSal Plus; Eukaryotic Cell; Infection and Immunity; … ";?
Human glucocerebrosidase: heterologous expression of active site mutants in murine null cells;Fabrega2000HumanGH;https://academic.oup.com/glycob/article-abstract/10/11/1217/758813;2000;39;7;None;http://scholar.google.com/scholar?cites=18136693832245899118&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=18136693832245899118&hl=en&as_sdt=0,5;Abstract. Using bioinformatics methods, we have previously identified Glu235 and Glu340as the putative acid/base catalyst and nucleophile, respectively, in th.;?
Frequency, proliferation, and activation of human memory T cells induced by a nonhuman adenovirus;Perreau2005FrequencyPA;https://jvi.asm.org/content/79/23/14595.short;2005;53;14;None;http://scholar.google.com/scholar?cites=7048278853615191064&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7048278853615191064&hl=en&as_sdt=0,5;None;?
The ocular anomalies in a cystinosis animal model mimic disease pathogenesis;Kalatzis2007TheOA;https://www.nature.com/articles/pr2007190;2007;28;9;None;http://scholar.google.com/scholar?cites=6129247066164064168&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6129247066164064168&hl=en&as_sdt=0,5;Cystinosis is a lysosomal storage disorder characterized by abnormal accumulation of cystine,which forms crystals at high concentrations. The causative gene CTNS encodes cystinosin, thelysosomal cystine transporter. The eye is one of the first organs affected (corneal lesions … ;?
α-l-Iduronidase transport in neurites;Chen2006lIduronidaseTI;https://www.sciencedirect.com/science/article/pii/S109671920500418X;2006;18;6;None;http://scholar.google.com/scholar?cites=1950121434000813412&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1950121434000813412&hl=en&as_sdt=0,5;… We thank Monique Dubois-Dalcq for critical review of the manuscript. This work was supportedby grants from the Association Française contre les Myopathies (AFM), Vaincre les MaladiesLysosomales and the Institut Pasteur. FTC was a fellow from the AFM … ;bourse
Proprotein convertase cleavage liberates a fibrillogenic fragment of a resident glycoprotein to initiate melanosome biogenesis;Berson2003ProproteinCC;https://rupress.org/jcb/article-abstract/161/3/521/33657;2003;274;13;None;http://scholar.google.com/scholar?cites=4217402350972707488&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4217402350972707488&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
Long-term expression of β-glucuronidase by genetically modified human neural progenitor cells grafted into the mouse central nervous system;Buchet2002LongTermEO;https://www.sciencedirect.com/science/article/pii/S1044743101910863;2002;56;4;None;http://scholar.google.com/scholar?cites=9965077445910790292&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=9965077445910790292&hl=en&as_sdt=0,5;… This work was supported by Vaincre les Maladies Lysosomales, the AssociationFrançaise contre les Myopathies, the Centre National de la Recherche Scientifique,Aventis, Retina France, and the Région Ile de France. REFERENCES … ;bourse
A neutral sphingomyelinase resides in sphingolipid-enriched microdomains and is inhibited by the caveolin-scaffolding domain: potential implications in tumour …;Veldman2001ANS;https://portlandpress.com/biochemj/article-abstract/355/3/859/39350;2001;117;6;None;http://scholar.google.com/scholar?cites=8738102066855721021&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8738102066855721021&hl=en&as_sdt=0,5;Page 1. Biochem. J. (2001) 355, 859–868 (Printed in Great Britain) 859 A neutralsphingomyelinase resides in sphingolipid-enriched microdomains and is inhibited by thecaveolin-scaffolding domain: potential implications in tumour necrosis factor signalling … ;?
Spinal muscular atrophy associated with progressive myoclonic epilepsy is caused by mutations in ASAH1;Zhou2012SpinalMA;https://www.sciencedirect.com/science/article/pii/S0002929712002558;2012;94;16;None;http://scholar.google.com/scholar?cites=4093775932363398592&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4093775932363398592&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
